id,ibs_fetch__pp,dummy_HG
"all;libasound.so.2.0.0;[;0x00007f0e33b779fe",0,amixer
"all;libasound.so.2.0.0;[;0x0000000000050bbc",305930,amixer
"all;libasound.so.2.0.0;[;0x00007fbf62fa89e5",0,amixer
"all;libasound.so.2.0.0;[;0x00007f5938e290cd",0,amixer
"all;libasound.so.2.0.0;[;0x00007f8d5a969030",0,amixer
"all;libasound.so.2.0.0;[;0x00007f027313a342",0,amixer
"all;libasound.so.2.0.0;[;0x0000000000032080",965763,amixer
"all;libasound.so.2.0.0;[;0x00007f72109165ef",0,amixer
"all;libasound.so.2.0.0;[;0x00007f032cf8d9fe",0,amixer
"all;libasound.so.2.0.0;[;0x00007f90279c35a4",0,amixer
"all;libasound.so.2.0.0;[;0x00007f40fd78ed98",0,amixer
"all;libasound.so.2.0.0;[;0x00007f5dbdd40591",0,amixer
"all;libasound.so.2.0.0;[;0x0000000000032330",192393,amixer
"all;libasound.so.2.0.0;[;0x0000000000034d40",270347,amixer
"all;libasound.so.2.0.0;[;0x00007f40fd78b9e5",0,amixer
"all;libasound.so.2.0.0;[;0x00007f0e33b779e0",0,amixer
"all;libasound.so.2.0.0;[;0x00007fb0fbac1479",0,amixer
"all;libasound.so.2.0.0;[;0x00007f0e33b89442",0,amixer
"all;libasound.so.2.0.0;[;0x00007f032cf9a417",0,amixer
"all;libasound.so.2.0.0;[;0x0000000000032087",1086266,amixer
"all;libasound.so.2.0.0;[;0x00007f032cf8e05d",0,amixer
"all;libasound.so.2.0.0;[;0x00007f032cf8d9e0",0,amixer
"all;libasound.so.2.0.0;[;0x00007f027313bc59",0,amixer
"all;libasound.so.2.0.0;[;snd_config_iterator_entry",842620,amixer
"all;libasound.so.2.0.0;[;0x00007f8d5a9736d0",0,amixer
"all;libasound.so.2.0.0;[;0x00007f0e33b779e5",0,amixer
"all;libasound.so.2.0.0;[;snd_ctl_hw_open",0,amixer
"all;libasound.so.2.0.0;[;0x00007fbb62baa336",0,amixer
"all;libasound.so.2.0.0;[;0x0000000000033ccb",224890,amixer
"all;libasound.so.2.0.0;[;0x00007f5dbdd400c4",0,amixer
"all;libasound.so.2.0.0;[;0x00007f032cf8d9e5",0,amixer
"all;libasound.so.2.0.0;[;0x0000000000032580",477160,amixer
"all;libasound.so.2.0.0;[;0x00007fa4af14c7f5",0,amixer
"all;libasound.so.2.0.0;[;0x00007f90279c29e5",0,amixer
"all;libasound.so.2.0.0;[;0x00007f68b66e484f",0,amixer
"all;libasound.so.2.0.0;[;0x00007f40fd78b7f5",0,amixer
"all;libasound.so.2.0.0;[;0x00007f5dbdd405a4",0,amixer
"all;libasound.so.2.0.0;[;0x00007f40fd78bb23",0,amixer
"all;libasound.so.2.0.0;[;getc@plt",2254676,amixer
"all;libasound.so.2.0.0;[;snd_config_iterator_next@plt",938767,amixer
"all;libasound.so.2.0.0;[;0x00007f5dbdd3f9e0",0,amixer
"all;libasound.so.2.0.0;[;0x00007f02731464d9",0,amixer
"all;libasound.so.2.0.0;[;snd_config_get_integer",0,amixer
"all;libasound.so.2.0.0;[;0x00007fbf5bafdae6",0,amixer
"all;libasound.so.2.0.0;[;0x00007fb7685dd0dc",0,amixer
"all;libasound.so.2.0.0;[;0x00007f784ca956d0",0,amixer
"all;libasound.so.2.0.0;[;0x00007f784ca8a9d2",0,amixer
"all;libasound.so.2.0.0;[;0x00007f027313a5a4",0,amixer
"all;libasound.so.2.0.0;[;snd_config_set_string",0,amixer
"all;libasound.so.2.0.0;[;0x00007f90279c27f5",0,amixer
"all;libasound.so.2.0.0;[;0x00007f5dbdd3f9e5",0,amixer
"all;libasound.so.2.0.0;[;0x0000000000034dca",234587,amixer
"all;libasound.so.2.0.0;[;0x0000000000031a10",643629,amixer
"all;libasound.so.2.0.0;[;0x00007f40fd78bd73",0,amixer
"all;libasound.so.2.0.0;[;0x00007f10cfb7ec59",0,amixer
"all;libasound.so.2.0.0;[;0x000000000003246c",880353,amixer
"all;libncursesw.so.6.3",,
"all;libncursesw.so.6.3;[",,
"all;libncursesw.so.6.3;[;0x00007f33aefc06f6",0,htop
"all;libncursesw.so.6.3;[;0x00007f33aefaf985",0,htop
"all;libncursesw.so.6.3;[;0x00007f33aefaecdd",0,htop
"all;libncursesw.so.6.3;[;_nc_mvcur_sp",0,htop
"all;libncursesw.so.6.3;[;0x0000000000029887",438897,htop
"all;libncursesw.so.6.3;[;0x00007f33aefc06da",0,htop
"all;libncursesw.so.6.3;[;0x00007f33aefbf598",0,htop
"all;libncursesw.so.6.3;[;wgetch",0,htop
"all;libncursesw.so.6.3;[;_nc_wgetch",0,htop
"all;libncursesw.so.6.3;[;_nc_render",236523,htop
"all;libncursesw.so.6.3;[;_nc_hash_map_sp",268965,htop
"all;libncursesw.so.6.3;[;0x00007f33aefc060e",0,htop
"all;libncursesw.so.6.3;[;wrefresh",0,htop
"all;libncursesw.so.6.3;[;whline",285006,htop
"all;libncursesw.so.6.3;[;0x00007f33aefaf0fb",0,htop
"all;libncursesw.so.6.3;[;0x00007f33aefc1af1",0,htop
"all;libncursesw.so.6.3;[;doupdate_sp",0,htop
"all;libncursesw.so.6.3;[;wnoutrefresh",269414,htop
"all;libncursesw.so.6.3;[;0x0000000000017cdd",210313,htop
"all;libncursesw.so.6.3;[;0x00007f33aefafa05",0,htop
"all;libncursesw.so.6.3;[;_nc_scroll_optimize_sp",0,htop
"all;libncursesw.so.6.3;[;0x00007f33aefc1b1d",0,htop
"all;libncursesw.so.6.3;[;0x00007f33aefb00a6",0,htop
"all;libncursesw.so.6.3;[;wadd_wchnstr",218027,htop
"all;libncursesw.so.6.3;[;0x00007f33aefaf8b6",0,htop
"all;libncursesw.so.6.3;[;0x0000000000029f40",234848,htop
"all;libfribidi.so.0.4.0",,
"all;libfribidi.so.0.4.0;[",,
"all;libfribidi.so.0.4.0;[;0x00007f7215201855",0,gnome-terminal-
"all;libfribidi.so.0.4.0;[;malloc@plt",161024,gnome-terminal-
"all;libfribidi.so.0.4.0;[;fribidi_get_par_embedding_levels_ex",1062685,gnome-terminal-
"all;libfribidi.so.0.4.0;[;fribidi_join_arabic",185135,gnome-terminal-
"all;libfribidi.so.0.4.0;[;fribidi_get_bidi_types",0,gnome-terminal-
"all;libfribidi.so.0.4.0;[;fribidi_get_bidi_type",0,i3bar
"all;libfribidi.so.0.4.0;[;fribidi_get_bracket_types",0,gnome-terminal-
"all;libfribidi.so.0.4.0;[;0x0000000000006080",340482,gnome-terminal-
"all;libfribidi.so.0.4.0;[;0x00007f7215201be5",0,gnome-terminal-
"all;libgdk-3.so.0.2404.30",,
"all;libgdk-3.so.0.2404.30;[",,
"all;libgdk-3.so.0.2404.30;[;0x00007f183e99b7af",0,chrome
"all;libgdk-3.so.0.2404.30;[;gdk_frame_clock_get_current_timings",0,gnome-terminal-
"all;libXrender.so.1.3.0",,
"all;libXrender.so.1.3.0;[",,
"all;libXrender.so.1.3.0;[;XRenderFindDisplay",171310,gnome-terminal-
"all;libG4geometry.so",,
"all;libG4geometry.so;[",,
"all;libG4geometry.so;[;G4ExtrudedSolid::StreamInfo",118747386,g4run
"all;libG4geometry.so;[;0x00007fcfa68eb158",0,g4run
"all;libG4geometry.so;[;0x00007fcfa6a1169d",0,g4run
"all;libG4geometry.so;[;G4CSGSolid::StreamInfo",1798577,g4run
"all;libG4geometry.so;[;G4ExtrudedSolid::ProjectPoint",1200507,g4run
"all;libG4geometry.so;[;G4VPhysicalVolume::~G4VPhysicalVolume@plt",1134509,g4run
"all;libG4geometry.so;[;0x00007fcfa69953df",0,g4run
"all;libG4geometry.so;[;std::vector<G4InterpolationDriver<G4DormandPrince745>::InterpStepper, std::allocator<G4InterpolationDriver<G4DormandPrince745>::InterpStepper> >::_M_realloc_insert<G4InterpolationDriver<G4DormandPrince745>::InterpStepper>@plt",1313446,g4run
"all;libG4geometry.so;[;G4ClippablePolygon::AddVertexInOrder@plt",950779,g4run
"all;libG4geometry.so;[;G4GeometryTolerance::SetSurfaceTolerance@plt",207999,g4run
"all;libG4geometry.so;[;G4GeomTools::IsConvex@plt",349640,g4run
"all;libG4geometry.so;[;G4Box::SetZHalfLength",2647616,g4run
"all;libG4geometry.so;[;G4TessellatedSolid::InsideVoxels@plt",10473537,g4run
"all;libG4geometry.so;[;G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::DistChord",2340503,g4run
"all;libG4geometry.so;[;G4Box::SetXHalfLength",89644341,g4run
"all;libG4geometry.so;[;G4TwistTubsFlatSide::~G4TwistTubsFlatSide@plt",182811,g4run
"all;libG4geometry.so;[;0x0000000000161e6e",935327,g4run
"all;libG4geometry.so;[;std::vector<G4LogicalSkinSurface*, std::allocator<G4LogicalSkinSurface*> >::_M_realloc_insert<G4LogicalSkinSurface*>",22438473,g4run
"all;libG4geometry.so;[;0x00007fcfa68eb15d",0,g4run
"all;libG4geometry.so;[;aNavigLevelRepAllocator@plt",170053,g4run
"all;libG4geometry.so;[;std::_Vector_base<G4ExtrudedSolid::plane, std::allocator<G4ExtrudedSolid::plane> >::~_Vector_base@plt",1767071,g4run
"all;libG4geometry.so;[;G4Box::DistanceToOut",1068688,g4run
"all;libG4geometry.so;[;G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AccurateAdvance",47904124,g4run
"all;libG4geometry.so;[;G4CutTubs::GetCutZ",943736,g4run
"all;libG4geometry.so;[;G4BooleanSolid::GetCubicVolume",501284,g4run
"all;libG4geometry.so;[;G4UnionSolid::CalculateExtent",1386407,g4run
"all;libG4geometry.so;[;G4Tubs::operator=",3875987,g4run
"all;libG4geometry.so;[;0x00007fcfa69a6fbd",0,g4run
"all;libG4geometry.so;[;G4PhysicalVolumeStore::DeRegister",5774789,g4run
"all;libG4geometry.so;[;G4Mag_EqRhs::SetChargeMomentumMass@plt",7339600,g4run
"all;libG4geometry.so;[;std::terminate@plt",641421,g4run
"all;libG4geometry.so;[;0x00007fcfa6916d6e",0,g4run
"all;libG4geometry.so;[;G4MultiLevelLocator::EstimateIntersectionPoint",120790746,g4run
"all;libG4geometry.so;[;G4Box::GetExtent",996232,g4run
"all;libG4geometry.so;[;0x00007fcfa69a6f6e",0,g4run
"all;libG4geometry.so;[;0x00007fcfa690a287",0,g4run
"all;libG4geometry.so;[;G4ReflectionFactory::GetConstituentLV@plt",381080,g4run
"all;libG4geometry.so;[;G4TouchableHistory::operator delete",44226039,g4run
"all;libG4geometry.so;[;G4MultiUnion::DistanceToIn",0,g4run
"all;libG4geometry.so;[;G4CutTubs::G4CutTubs",0,g4run
"all;libG4geometry.so;[;0x00007fcfa69d52d7",0,g4run
"all;libG4geometry.so;[;G4VIntersectionLocator::GetLastSurfaceNormal@plt",513158,g4run
"all;libG4geometry.so;[;G4ElectroMagneticField::operator=@plt",6150441,g4run
"all;libG4geometry.so;[;G4LogicalSkinSurface::GetSurfaceTable",205613,g4run
"all;libG4geometry.so;[;G4FSALBogackiShampine45::Stepper",34000927,g4run
"all;libG4geometry.so;[;G4IntegrationDriver<G4MagIntegratorStepper>::OneGoodStep",374865570,g4run
"all;libG4geometry.so;[;G4Voxelizer::BuildEmpty@plt",116013326,g4run
"all;libG4geometry.so;[;field_utils::relativeError",40937106,g4run
"all;libG4geometry.so;[;0x00007fcfa696f75e",0,g4run
"all;libG4geometry.so;[;G4ReflectionFactory::GetPVDivisionFactory@plt",185616,g4run
"all;libG4geometry.so;[;0x00007fcfa697459b",0,g4run
"all;libG4geometry.so;[;G4RK547FEq3::makeStep@plt",830450,g4run
"all;libG4geometry.so;[;G4UniformMagField::SetFieldValue@plt",358992,g4run
"all;libG4geometry.so;[;G4ExtrudedSolid::GetVertex",4494622,g4run
"all;libG4geometry.so;[;G4PolyhedronEllipsoid::G4PolyhedronEllipsoid@plt",31290117,g4run
"all;libG4geometry.so;[;G4Trap::MakePlane",37884679,g4run
"all;libG4geometry.so;[;field_utils::absoluteError@plt",19704166,g4run
"all;libG4geometry.so;[;std::vector<G4Navigator*, std::allocator<G4Navigator*> >::_M_erase@plt",179058,g4run
"all;libG4geometry.so;[;G4PolyPhiFace::Diagonal",2325555,g4run
"all;libG4geometry.so;[;0x00007fcfa690a28d",0,g4run
"all;libG4geometry.so;[;G4IntersectingCone::LineHitsCone1@plt",73879342,g4run
"all;libG4geometry.so;[;G4Trap::MakePlanes",406033,g4run
"all;libG4geometry.so;[;G4DisplacedSolid::SetObjectTranslation",1394274,g4run
"all;libG4geometry.so;[;0x00007fcfa696c953",0,g4run
"all;libG4geometry.so;[;0x00007fcfa690a6c3",0,g4run
"all;libG4geometry.so;[;0x00007fcfa69a7047",0,g4run
"all;libG4geometry.so;[;0x00007fcfa696c955",0,g4run
"all;libG4geometry.so;[;G4TessellatedSolid::GetMinXExtent@plt",211879,g4run
"all;libG4geometry.so;[;G4VPhysicalVolume::GetRotation@plt",37665364,g4run
"all;libG4geometry.so;[;G4LogicalVolumeStore::Clean@plt",157942,g4run
"all;libG4geometry.so;[;0x00007fcfa690a6c8",0,g4run
"all;libG4geometry.so;[;G4LogicalSkinSurface::GetNumberOfSkinSurfaces",0,g4run
"all;libG4geometry.so;[;G4Trd::ApproxSurfaceNormal",380249,g4run
"all;libG4geometry.so;[;G4TessellatedSolid::~G4TessellatedSolid@plt",26237264,g4run
"all;libG4geometry.so;[;G4VoxelSafety::SafetyForVoxelNode",189413942,g4run
"all;libG4geometry.so;[;G4MagErrorStepper::Stepper",260868600,g4run
"all;libG4geometry.so;[;G4PVDivision::CheckAndSetParameters@plt",171005,g4run
"all;libG4geometry.so;[;G4LogicalSurface::~G4LogicalSurface",34978328,g4run
"all;libG4geometry.so;[;G4Navigator::ComputeSafety",755682802,g4run
"all;libG4geometry.so;[;G4ChordFinderDelegate<G4FSALIntegrationDriver<G4DormandPrince745> >::FindNextChord@plt",1337955,g4run
"all;libG4geometry.so;[;G4PVReplica::GetSubInstanceManager@plt",2869577,g4run
"all;libG4geometry.so;[;G4PolyhedronPara::G4PolyhedronPara@plt",19135565,g4run
"all;libG4geometry.so;[;G4TwistTubsHypeSide::SetCorners@plt",825376,g4run
"all;libG4geometry.so;[;G4LogicalSkinSurface::CleanSurfaceTable",11530900,g4run
"all;libG4geometry.so;[;G4Box::Inside",745677,g4run
"all;libG4geometry.so;[;G4FieldTrack::LoadFromArray",158348536,g4run
"all;libG4geometry.so;[;0x00007fcfa696c95b",0,g4run
"all;libG4geometry.so;[;0x00007fcfa690a6cd",0,g4run
"all;libG4geometry.so;[;G4Navigator::LocateGlobalPointAndSetup",420206534,g4run
"all;libG4geometry.so;[;G4ParameterisationTrdY::G4ParameterisationTrdY@plt",59933788,g4run
"all;libG4geometry.so;[;field_utils::relativeError2",52307957,g4run
"all;libG4geometry.so;[;0x00007fcfa697467d",0,g4run
"all;libG4geometry.so;[;G4CutTubs::IsCrossingCutPlanes",1485007,g4run
"all;libG4geometry.so;[;sincos@plt",10622851,g4run
"all;libG4geometry.so;[;G4PolyhedraSide::Normal",14385782,g4run
"all;libG4geometry.so;[;0x00007fcfa6994669",0,g4run
"all;libG4geometry.so;[;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",376568,g4run
"all;libG4geometry.so;[;G4Cons::DistanceToOut",3603269,g4run
"all;libG4geometry.so;[;G4RKIntegrationDriver<G4MagIntegratorStepper>::ComputeNewStepSize",74725312,g4run
"all;libG4geometry.so;[;G4VPhysicalVolume::SetRotation@plt",3876746,g4run
"all;libG4geometry.so;[;G4VoxelSafety::SafetyForVoxelNode@plt",1998599,g4run
"all;libG4geometry.so;[;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare@plt",0,g4run
"all;libG4geometry.so;[;G4PolyconeSide::DistanceAway@plt",796142,g4run
"all;libG4geometry.so;[;G4PartialPhantomParameterisation::GetTranslation@plt",25153357,g4run
"all;libG4geometry.so;[;G4LogicalVolume::GetFieldManager@plt",11694622,g4run
"all;libG4geometry.so;[;0x00007fcfa6916cea",0,g4run
"all;libG4geometry.so;[;G4UIcmdWith3VectorAndUnit::GetNew3VectorValue@plt",185807,g4run
"all;libG4geometry.so;[;G4TwistedTubs::BoundingLimits",1587820499,g4run
"all;libG4geometry.so;[;operator<<@plt",1510999,g4run
"all;libG4geometry.so;[;G4ImplicitEuler::G4ImplicitEuler@plt",26820623,g4run
"all;libG4geometry.so;[;G4Tubs::ComputeDimensions",2065500,g4run
"all;libG4geometry.so;[;0x00007fcfa6916cef",0,g4run
"all;libG4geometry.so;[;G4PolyhedraSide::SurfaceTriangle",1509703,g4run
"all;libG4geometry.so;[;G4FieldTrack::G4FieldTrack",83015654,g4run
"all;libG4geometry.so;[;G4ParameterisedNavigation::LevelLocate",259194384,g4run
"all;libG4geometry.so;[;_init",7673675,g4run
"all;libG4geometry.so;[;G4Polycone::SetSurfaceElements@plt",1598423,g4run
"all;libG4geometry.so;[;0x00007fcfa699466d",0,g4run
"all;libG4geometry.so;[;G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::StepWithError",2778224505,g4run
"all;libG4geometry.so;[;G4PolyhedraSide::GetPhi@plt",11529621,g4run
"all;libG4geometry.so;[;G4GeomSplitter<G4ReplicaData>::CreateSubInstance@plt",195882,g4run
"all;libG4geometry.so;[;std::_Vector_base<std::vector<G4NavigationLevel, std::allocator<G4NavigationLevel> >*, std::allocator<std::vector<G4NavigationLevel, std::allocator<G4NavigationLevel> >*> >::~_Vector_base@plt",217069,g4run
"all;libG4geometry.so;[;atan2@plt",11036197,g4run
"all;libG4geometry.so;[;G4ElectroMagneticField::G4ElectroMagneticField@plt",5022410,g4run
"all;libG4geometry.so;[;G4Trap::Clone",2675124,g4run
"all;libG4geometry.so;[;G4TypeMutex<G4Cache<CLHEP::Hep3Vector*> >@plt",1153665,g4run
"all;libG4geometry.so;[;CLHEP::Hep3Vector::operator*=@plt",542510,g4run
"all;libG4geometry.so;[;G4DrawVoxels::ComputeVoxelPolyhedra@plt",369937,g4run
"all;libG4geometry.so;[;std::operator<< <std::char_traits<char> >@plt",406370,g4run
"all;libG4geometry.so;[;0x00007fcfa6916d38",0,g4run
"all;libG4geometry.so;[;G4PolyhedraSide::GetPointOnFace",31845202,g4run
"all;libG4geometry.so;[;G4ChordFinderDelegate<G4IntegrationDriver<G4MagIntegratorStepper> >::FindNextChord",305469936,g4run
"all;libG4geometry.so;[;field_utils::inverseCurvatureRadius",43165778,g4run
"all;libG4geometry.so;[;G4EqEMFieldWithEDM::~G4EqEMFieldWithEDM@plt",163441,g4run
"all;libG4geometry.so;[;G4TwistTrapParallelSide::SetCorners@plt",233467,g4run
"all;libG4geometry.so;[;0x00007fcfa6974e6e",0,g4run
"all;libG4geometry.so;[;0x000000000014aa08",1053189,g4run
"all;libG4geometry.so;[;0x00007fcfa6a0b40f",0,g4run
"all;libG4geometry.so;[;G4BooleanSolid::operator=",201619,g4run
"all;libG4geometry.so;[;0x00007fcfa699a0c8",0,g4run
"all;libG4geometry.so;[;G4TwistTrapAlphaSide::~G4TwistTrapAlphaSide@plt",191703,g4run
"all;libG4geometry.so;[;G4PolyhedraSide::Inside",1776518,g4run
"all;libG4geometry.so;[;G4PolyhedraSide::DistanceAway",8994776,g4run
"all;libG4geometry.so;[;G4VFacet::~G4VFacet@plt",381056,g4run
"all;libG4geometry.so;[;G4UIcmdWithABool::G4UIcmdWithABool@plt",361069,g4run
"all;libG4geometry.so;[;G4Cons::GetPointOnSurface",0,g4run
"all;libG4geometry.so;[;G4ParameterisedNavigation::LocateNextVoxel",96049552,g4run
"all;libG4geometry.so;[;G4MultiUnion::operator=",0,g4run
"all;libG4geometry.so;[;G4PropagatorInField::ClearPropagatorState",53989388,g4run
"all;libG4geometry.so;[;0x00007fcfa69dca68",0,g4run
"all;libG4geometry.so;[;G4NavigationHistory::NewLevel@plt",2886392,g4run
"all;libG4geometry.so;[;G4PVParameterised::CheckOverlaps",44682001,g4run
"all;libG4geometry.so;[;G4VoxelSafety::~G4VoxelSafety",43625781,g4run
"all;libG4geometry.so;[;G4BoundingEnvelope::FindScaleFactor@plt",366418,g4run
"all;libG4geometry.so;[;G4ParameterisedNavigation::ComputeStep",801488048,g4run
"all;libG4geometry.so;[;G4PVParameterised::CheckOverlaps@plt",197817,g4run
"all;libG4geometry.so;[;G4MultiUnion::DistanceToInNoVoxels",183523,g4run
"all;libG4geometry.so;[;G4Box::CreatePolyhedron",312210,g4run
"all;libG4geometry.so;[;G4Box::CalculateExtent",5358688,g4run
"all;libG4geometry.so;[;G4ReflectedSolid::~G4ReflectedSolid@plt",386223,g4run
"all;libG4geometry.so;[;G4ExtrudedSolid::ComputeProjectionParameters@plt",24854320,g4run
"all;libG4geometry.so;[;0x00007fcfa6a68317",0,g4run
"all;libG4geometry.so;[;G4Cons::ApproxSurfaceNormal@plt",537805,g4run
"all;libG4geometry.so;[;G4TwistTubsHypeSide::~G4TwistTubsHypeSide@plt",544661,g4run
"all;libG4geometry.so;[;G4MagErrorStepper::~G4MagErrorStepper@plt",961694,g4run
"all;libG4geometry.so;[;0x00007fcfa69dca6c",0,g4run
"all;libG4geometry.so;[;0x00000000001946aa",340920,g4run
"all;libG4geometry.so;[;G4LogicalCrystalVolume::SetMillerOrientation",0,g4run
"all;libG4geometry.so;[;G4VParameterisationPolycone::~G4VParameterisationPolycone@plt",1587756,g4run
"all;libG4geometry.so;[;G4GenericTrap::IsSegCrossingZ@plt",389290,g4run
"all;libG4geometry.so;[;G4SmartVoxelHeader::BuildEquivalentSliceNos@plt",12410355,g4run
"all;libG4geometry.so;[;G4IStore::G4IStore",183150,g4run
"all;libG4geometry.so;[;G4Paraboloid::SurfaceNormal",406734562,g4run
"all;libG4geometry.so;[;std::vector<Intersection, std::allocator<Intersection> >::_M_erase@plt",175191922,g4run
"all;libG4geometry.so;[;G4ReplicaNavigation::ComputeStep@plt",208056,g4run
"all;libG4geometry.so;[;CLHEP::RandFlat::shoot@plt",427417,g4run
"all;libG4geometry.so;[;G4RKIntegrationDriver<G4DormandPrince745>::ComputeNewStepSize@plt",457242,g4run
"all;libG4geometry.so;[;G4PolyhedraSide::G4PolyhedraSide",263582721,g4run
"all;libG4geometry.so;[;G4VCSGfaceted::Inside@plt",415092,g4run
"all;libG4geometry.so;[;G4UniformElectricField::G4UniformElectricField@plt",106269561,g4run
"all;libG4geometry.so;[;G4FieldTrack::operator=@plt",383461,g4run
"all;libG4geometry.so;[;field_utils::absoluteError",202863156,g4run
"all;libG4geometry.so;[;HepPolyhedron::InvertFacets@plt",1721378,g4run
"all;libG4geometry.so;[;0x00007fcfa69dce15",0,g4run
"all;libG4geometry.so;[;G4LogicalSkinSurface::GetSurface",370948,g4run
"all;libG4geometry.so;[;G4IStore::~G4IStore@plt",165351,g4run
"all;libG4geometry.so;[;G4TouchableHistory::~G4TouchableHistory@plt",723785,g4run
"all;libG4geometry.so;[;G4PolyPhiFace::IntersectProp@plt",2976293,g4run
"all;libG4geometry.so;[;0x00007fcfa69948be",0,g4run
"all;libG4geometry.so;[;memcpy@plt",1891035,g4run
"all;libG4geometry.so;[;G4ParameterisationTrdX::G4ParameterisationTrdX@plt",1377055,g4run
"all;libG4geometry.so;[;G4CutTubs::DistanceToOut",1372123,g4run
"all;libG4geometry.so;[;G4Navigator::ComputeStep",1758265092,g4run
"all;libG4geometry.so;[;G4Trd::SurfaceNormal",219219,g4run
"all;libG4geometry.so;[;G4VDivisionParameterisation::CheckParametersValidity@plt",203613,g4run
"all;libG4geometry.so;[;G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AdvanceChordLimited",186654577,g4run
"all;libG4geometry.so;[;G4ParameterisedNavigation::ParamVoxelLocate@plt",922062,g4run
"all;libG4geometry.so;[;G4PolyhedraSide::IntersectSidePlane",3441990,g4run
"all;libG4geometry.so;[;G4FieldManager::G4FieldManager",8110055,g4run
"all;libG4geometry.so;[;G4PVDivision::SetParameterisation@plt",29544768,g4run
"all;libG4geometry.so;[;0x00007fcfa6a82b75",0,g4run
"all;libG4geometry.so;[;0x00007fcfa68f7a28",0,g4run
"all;libG4geometry.so;[;0x00007fcfa69dce1e",0,g4run
"all;libG4geometry.so;[;G4MagInt_Driver::OneGoodStep",230322,g4run
"all;libG4geometry.so;[;std::basic_iostream<char, std::char_traits<char> >::~basic_iostream@plt",174050,g4run
"all;libG4geometry.so;[;G4CSGSolid::operator=@plt",1511768,g4run
"all;libG4geometry.so;[;G4ReflectedSolid::Inside",1697292,g4run
"all;libG4geometry.so;[;G4VoxelSafety::G4VoxelSafety",10118633,g4run
"all;libG4geometry.so;[;std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::_M_emplace_unique<std::pair<G4String, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >",4723092,g4run
"all;libG4geometry.so;[;G4Navigator::PrintState",764001856,g4run
"all;libG4geometry.so;[;G4PathFinder::DoNextLinearStep@plt",741541,g4run
"all;libG4geometry.so;[;G4GeometryMessenger::Init@plt",12215457,g4run
"all;libG4geometry.so;[;field_utils::copy",0,g4run
