id,ibs_op__pp,dummy_HG
"all;libG4processes.so;[;G4ChipsPionPlusInelasticXS::ThresholdMomentum",3444619,g4run
"all;libG4processes.so;[;G4AngularDistribution::Cross@plt",58495296,g4run
"all;libG4processes.so;[;G4RKPropagation::Init",2457475398,g4run
"all;libG4processes.so;[;G4ElasticHNScattering::GaussianPt",2492299,g4run
"all;libG4processes.so;[;0x00000000008b6afc",2524187,g4run
"all;libG4processes.so;[;0x00000000009d2e16",833142,g4run
"all;libG4processes.so;[;G4PAIySection::GetStepEnergyLoss",45088672,g4run
"all;libG4processes.so;[;0x000000000037b9d0",48475983,g4run
"all;libG4processes.so;[;G4Parton::G4Parton@plt",68835586,g4run
"all;libG4processes.so;[;G4ProductionCutsTable::StoreCutsInfo",412393056,g4run
"all;libG4processes.so;[;G4CascadeFunctions<G4CascadeXiZeroNChannelData, G4KaonHypSampler>::getMultiplicity",7497271,g4run
"all;libG4processes.so;[;G4TouchableHistory::~G4TouchableHistory@plt",17168284,g4run
"all;libG4processes.so;[;G4ElementaryParticleCollider::generateSCMpionAbsorption",806147,g4run
"all;libG4processes.so;[;G4Scintillation::PostStepDoIt@plt",1623233,g4run
"all;libG4processes.so;[;G4IntraNucleiCascader::G4IntraNucleiCascader",161720799,g4run
"all;libG4processes.so;[;G4NucleiModel::generateModel",82191777,g4run
"all;libG4processes.so;[;G4TransitionRadiation::IntegralOverAngle@plt",4274606,g4run
"all;libG4processes.so;[;G4ElectroNuclearCrossSection::GetElementCrossSection",572329319,g4run
"all;libG4processes.so;[;G4LorentzConvertor::setBullet",1631385,g4run
"all;libG4processes.so;[;0x000000000037b6c0",2486184,g4run
"all;libG4processes.so;[;0x0000000000a2a7cf",863160,g4run
"all;libG4processes.so;[;G4SPBaryon::G4SPBaryon",787974,g4run
"all;libG4processes.so;[;0x00000000008b6d3c",5786203,g4run
"all;libG4processes.so;[;0x000000000083809a",6506288,g4run
"all;libG4processes.so;[;G4ParticleHPFSFissionFS::G4ParticleHPFSFissionFS@plt",862394,g4run
"all;libG4processes.so;[;G4VStatMFMacroCluster::CalcInvLevelDensity",4233710,g4run
"all;libG4processes.so;[;G4ThreadLocalSingleton<G4InuclElementaryParticle>::G4ThreadLocalSingleton",35748850,g4run
"all;libG4processes.so;[;G4NuclearPolarization::operator==",101551886,g4run
"all;libG4processes.so;[;G4PAIySection::InitPAI",455108347,g4run
"all;libG4processes.so;[;G4CascadeFunctions<G4CascadeXiMinusPChannelData, G4KaonHypSampler>::getCrossSection",21232518,g4run
"all;libG4processes.so;[;0x0000000000f69b3c",178430906,g4run
"all;libG4processes.so;[;0x000000000083809e",4099912,g4run
"all;libG4processes.so;[;G4ElectroNuclearCrossSection::SolveTheEquation",51448594,g4run
"all;libG4processes.so;[;std::__lower_bound<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double, __gnu_cxx::__ops::_Iter_less_val>",95399412,g4run
"all;libG4processes.so;[;0x000000000083efbf",15795890,g4run
"all;libG4processes.so;[;0x0000000000f69b7f",19183370,g4run
"all;libG4processes.so;[;G4WaterStopping::G4WaterStopping@plt",57102932,g4run
"all;libG4processes.so;[;0x000000000037b940",75989509,g4run
"all;libG4processes.so;[;0x00000000008e1944",2460175,g4run
"all;libG4processes.so;[;G4UPiNuclearCrossSection::LoadData@plt",96215507,g4run
"all;libG4processes.so;[;std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_M_get_insert_hint_unique_pos",172314172,g4run
"all;libG4processes.so;[;0x00000000008e1946",1670876,g4run
"all;libG4processes.so;[;G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::getCrossSectionSum",7581216,g4run
"all;libG4processes.so;[;0x00000000003804c0",11115105,g4run
"all;libG4processes.so;[;G4CascadeRecoilMaker::~G4CascadeRecoilMaker",10824229,g4run
"all;libG4processes.so;[;0x00000000008e1948",1635448,g4run
"all;libG4processes.so;[;G4CascadeCoalescence::reportArgs",10860270,g4run
"all;libG4processes.so;[;0x0000000000770c89",1638375,g4run
"all;libG4processes.so;[;G4ElectroNuclearCrossSection::GetVirtualFactor",48557747,g4run
"all;libG4processes.so;[;G4NIELCalculator::AddEmModel",443234337,g4run
"all;libG4processes.so;[;G4ProcessManager::AddProcess",1954868497,g4run
"all;libG4processes.so;[;std::vector<G4CascadParticle, std::allocator<G4CascadParticle> >::_M_default_append@plt",241330570,g4run
"all;libG4processes.so;[;G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::getMultiplicity",104569234,g4run
"all;libG4processes.so;[;0x0000000000a0f31c",1669835,g4run
"all;libG4processes.so;[;G4CascadeSampler<30, 8>::findMultiplicity",5742960,g4run
"all;libG4processes.so;[;0x0000000000f1ffea",1720375,g4run
"all;libG4processes.so;[;std::vector<G4VEmModel*, std::allocator<G4VEmModel*> >::_M_realloc_insert<G4VEmModel* const&>@plt",862136,g4run
"all;libG4processes.so;[;0x0000000000a0f31f",859174,g4run
"all;libG4processes.so;[;G4PenelopeOscillatorManager::Clear@plt",16733416,g4run
"all;libG4processes.so;[;__cxa_rethrow@plt",168722284,g4run
"all;libG4processes.so;[;XML_SetUserData@plt",6613327,g4run
"all;libG4processes.so;[;G4HadronicParametersMessenger::~G4HadronicParametersMessenger",778303,g4run
"all;libG4processes.so;[;0x0000000000841968",841037,g4run
"all;libG4processes.so;[;0x000000000037f090",29794610,g4run
"all;libG4processes.so;[;GIDI_settings_flux::operator[]@plt",246173181,g4run
"all;libG4processes.so;[;G4ChipsProtonElasticXS::GetPTables",302517897,g4run
"all;libG4processes.so;[;G4LossTableManager::PreparePhysicsTable",9184670,g4run
"all;libG4processes.so;[;0x000000000037bd00",50615801,g4run
"all;libG4processes.so;[;G4CollisionNNToNDeltastar::~G4CollisionNNToNDeltastar@plt",70718307,g4run
"all;libG4processes.so;[;G4VRangeToEnergyConverter::ConvertForElectron@plt",134636466,g4run
"all;libG4processes.so;[;G4OpticalParameters::GetScintStackPhotons",5895036,g4run
"all;libG4processes.so;[;G4INCL::NNOmegaToMultiPionsChannel::pp_ppPipPim@plt",5950180,g4run
"all;libG4processes.so;[;0x0000000000380120",115629880,g4run
"all;libG4processes.so;[;0x000000000083271f",2579601,g4run
"all;libG4processes.so;[;G4LinLogInterpolation::Calculate",78063784,g4run
"all;libG4processes.so;[;G4IntraNucleiCascader::collide",956244462,g4run
"all;libG4processes.so;[;G4HadronicParameters::~G4HadronicParameters",855765,g4run
"all;libG4processes.so;[;G4CascadeFunctions<G4CascadeOmegaMinusNChannelData, G4KaonHypSampler>::~G4CascadeFunctions",1696404,g4run
"all;libG4processes.so;[;0x0000000000838ef4",3408481,g4run
"all;libG4processes.so;[;G4StatMFParameters::GetMaxAverageMultiplicity",4103560,g4run
"all;libG4processes.so;[;0x0000000000a1892b",853831,g4run
"all;libG4processes.so;[;G4OpticalParameters::GetScintByParticleType",6546431,g4run
"all;libG4processes.so;[;G4PEEffectFluoModel::G4PEEffectFluoModel",651123721,g4run
"all;libG4processes.so;[;0x0000000000838ef9",9978439,g4run
"all;libG4processes.so;[;G4VParticleChange::operator=@plt",255817233,g4run
"all;libG4processes.so;[;G4HadronicParameters::SetMaxEnergyTransitionFTF_Cascade",850289,g4run
"all;libG4processes.so;[;0x00000000009d2e1b",3308609,g4run
"all;libG4processes.so;[;0x00000000008b6e57",30080348,g4run
"all;libG4processes.so;[;G4PairProductionRelModel::ComputeXSectionPerAtom@plt",840719,g4run
"all;libG4processes.so;[;G4PairProductionRelModel::SampleSecondaries",3569149747,g4run
"all;libG4processes.so;[;G4UrbanMscModel::SimpleScattering",1679796,g4run
"all;libG4processes.so;[;G4FTFAnnihilation::Create3QuarkAntiQuarkStrings",3359336,g4run
"all;libG4processes.so;[;G4eeToHadronsModel::ComputeCMCrossSectionPerElectron@plt",31031684,g4run
"all;libG4processes.so;[;std::vector<G4InuclElementaryParticle*, std::allocator<G4InuclElementaryParticle*> >::_M_fill_insert",35660267,g4run
"all;libG4processes.so;[;G4HadronicParameters::SetEnableHyperNuclei",839900,g4run
"all;libG4processes.so;[;G4NeutronElasticXS::BuildPhysicsTable",221456384,g4run
"all;libG4processes.so;[;G4LossTableManager::BuildPhysicsTable@plt",6450678,g4run
"all;libG4processes.so;[;G4ThreadLocalSingleton<void>::GetCallbacks@plt",52949029,g4run
"all;libG4processes.so;[;G4CascadParticle::print",1684072,g4run
"all;libG4processes.so;[;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>",788887,g4run
"all;libG4processes.so;[;G4LinLogLogInterpolation::Calculate",448545783,g4run
"all;libG4processes.so;[;G4IntraNucleiCascader::rescatter",371288747,g4run
"all;libG4processes.so;[;G4CollisionOutput::selectPairToTune",26034466,g4run
"all;libG4processes.so;[;G4CascadeFinalStateAlgorithm::FillUsingKopylov",97359758,g4run
"all;libG4processes.so;[;G4ElectroNuclearCrossSection::ThresholdEnergy",54919293,g4run
"all;libG4processes.so;[;MCGIDI_reaction_parseFromTOM@plt",82611275,g4run
"all;libG4processes.so;[;0x00000000008e194a",850765,g4run
"all;libG4processes.so;[;G4NeutronCaptureXS::SelectIsotope",75023952,g4run
"all;libG4processes.so;[;G4LowEPPolarizedComptonModel::SetPerpendicularVector@plt",5062963,g4run
"all;libG4processes.so;[;0x00000000008e194d",840481,g4run
"all;libG4processes.so;[;G4EmCalculator::PrintDEDXTable",201293034,g4run
"all;libG4processes.so;[;G4O19GEMProbability::G4O19GEMProbability",5023123,g4run
"all;libG4processes.so;[;0x00000000006c9043",9793032,g4run
"all;libG4processes.so;[;G4CollisionNStarNToNN::G4CollisionNStarNToNN",1637321,g4run
"all;libG4processes.so;[;G4ElNeutrinoNucleusTotXsc::G4ElNeutrinoNucleusTotXsc",3339875,g4run
"all;libG4processes.so;[;G4CascadeRecoilMaker::fillRecoil",87447773,g4run
"all;libG4processes.so;[;G4ChipsKaonMinusElasticXS::GetPTables",266747850,g4run
"all;libG4processes.so;[;G4FPYSamplingOps::CheckAndSetParameters",826202,g4run
"all;libG4processes.so;[;G4PhysicsTableHelper::RetrievePhysicsTable",44144914,g4run
"all;libG4processes.so;[;G4ParallelWorldScoringProcess::~G4ParallelWorldScoringProcess",64089748,g4run
"all;libG4processes.so;[;0x00000000006c9047",13189481,g4run
"all;libG4processes.so;[;std::_Function_handler<void (), G4ThreadLocalSingleton<G4CascadeParameters>::G4ThreadLocalSingleton()::{lambda()#1}>::_M_manager",830790,g4run
"all;libG4processes.so;[;0x00000000008082dd",862466,g4run
"all;libG4processes.so;[;G4CollisionOutput::printCollisionOutput",7481038,g4run
"all;libG4processes.so;[;0x0000000000a0cc64",25226110,g4run
"all;libG4processes.so;[;G4RToEConvForGamma::ComputeValue",200480663,g4run
"all;libG4processes.so;[;G4VXTRenergyLoss::AngleXTRdEdx",127469649,g4run
"all;libG4processes.so;[;0x0000000000efd766",808304,g4run
"all;libG4processes.so;[;G4CascadeFinalStateAlgorithm::FillDirThreeBody",10833878,g4run
"all;libG4processes.so;[;0x0000000000a0cc66",16522739,g4run
"all;libG4processes.so;[;G4LorentzConvertor::fillKinematics",82836990,g4run
"all;libG4processes.so;[;G4NuElNucleusNcModel::~G4NuElNucleusNcModel@plt",133707138,g4run
"all;libG4processes.so;[;G4PairProductionRelModel::LPMFuncs::~LPMFuncs",117144289,g4run
"all;libG4processes.so;[;0x0000000000a0cc68",1702721,g4run
"all;libG4processes.so;[;0x0000000000b3f999",2587517,g4run
"all;libG4processes.so;[;0x0000000000efd769",839409,g4run
"all;libG4processes.so;[;G4BetheBlochIonGasModel::G4BetheBlochIonGasModel",1696310,g4run
"all;libG4processes.so;[;G4MuonMinusAtomicCapture::~G4MuonMinusAtomicCapture",806160,g4run
"all;libG4processes.so;[;0x0000000000b3f918",5845673,g4run
"all;libG4processes.so;[;std::_Rb_tree<G4MoleculeDefinition const*, std::pair<G4MoleculeDefinition const* const, double>, std::_Select1st<std::pair<G4MoleculeDefinition const* const, double> >, std::less<G4MoleculeDefinition const*>, std::allocator<std::pair<G4MoleculeDefinition const* const, double> > >::_M_erase",957453359,g4run
"all;libG4processes.so;[;G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getMultiplicity",21308242,g4run
"all;libG4processes.so;[;G4MuonMinusCapture::G4MuonMinusCapture",22934831,g4run
"all;libG4processes.so;[;G4NeutronElectronElXsc::IsElementApplicable",68158963,g4run
"all;libG4processes.so;[;0x0000000000ef7772",2472221,g4run
"all;libG4processes.so;[;G4IntraNucleiCascader::initialize",624986405,g4run
"all;libG4processes.so;[;G4ParticleInelasticXS::Initialise",108324539,g4run
"all;libG4processes.so;[;G4LossTableBuilder::InitialiseBaseMaterials",4144069,g4run
"all;libG4processes.so;[;0x0000000000937b2a",4959612,g4run
"all;libG4processes.so;[;G4CascadeCoalescence::selectCandidates",35155260,g4run
"all;libG4processes.so;[;0x0000000000838ebc",13098840,g4run
"all;libG4processes.so;[;G4N16GEMProbability::~G4N16GEMProbability@plt",55222432,g4run
"all;libG4processes.so;[;G4CollisionOutput::getTotalBaryonNumber",86566859,g4run
"all;libG4processes.so;[;G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::getMultiplicity",683840720,g4run
"all;libG4processes.so;[;G4VEmProcess::StreamInfo",6014987757,g4run
"all;libG4processes.so;[;G4DiffractiveExcitation::ExciteParticipants_doChargeExchange",42715556,g4run
"all;libG4processes.so;[;G4NucleiModel::printModel",764243613,g4run
"all;libG4processes.so;[;0x0000000000937b2f",773536,g4run
"all;libG4processes.so;[;G4Scatterer::GetTimeToInteraction",862985,g4run
"all;libG4processes.so;[;0x0000000000e4d10b",863861,g4run
"all;libG4processes.so;[;std::vector<G4VFastSimulationModel*, std::allocator<G4VFastSimulationModel*> >::_M_realloc_insert<G4VFastSimulationModel*>@plt",5848901,g4run
"all;libG4processes.so;[;G4GoudsmitSaundersonMscModel::SampleMSC",11781605,g4run
"all;libG4processes.so;[;std::ostream::write@plt",3271803,g4run
"all;libG4processes.so;[;0x0000000000a4923d",7547095,g4run
"all;libG4processes.so;[;0x00000000008b6e5e",18279211,g4run
"all;libG4processes.so;[;G4Fissioner::deExcite",67469417,g4run
"all;libG4processes.so;[;G4EMDissociationCrossSection::G4EMDissociationCrossSection",857393,g4run
"all;libG4processes.so;[;G4CrossSectionDataStore::GetCrossSection",28795843,g4run
"all;libG4processes.so;[;G4ScreeningMottCrossSection::FormFactor2Gauss",269825827,g4run
"all;libG4processes.so;[;ptwXY_toUnitbase@plt",6638133,g4run
"all;libG4processes.so;[;G4DNARelativisticIonisationModel::QuadInterpolator@plt",20836706,g4run
"all;libG4processes.so;[;G4CascadeData<30, 1, 9, 22, 38, 53, 69, 78, 86>::print",318745328,g4run
"all;libG4processes.so;[;G4AutoDelete::Register<G4CascadeParameters>",65961868,g4run
"all;libG4processes.so;[;std::vector<int, std::allocator<int> >::_M_range_insert<int const*>",1726670,g4run
"all;libG4processes.so;[;G4MolecularConfiguration::G4MolecularConfigurationManager::GetMolecularConfiguration@plt",3353820,g4run
"all;libG4processes.so;[;G4CascadeFunctions<G4CascadeKminusNChannelData, G4KaonSampler>::getMultiplicity",6743138,g4run
"all;libG4processes.so;[;G4EquilibriumEvaporator::goodRemnant",190933781,g4run
"all;libG4processes.so;[;G4CascadeFinalStateAlgorithm::GenerateCosTheta",604303321,g4run
"all;libG4processes.so;[;G4HadPhaseSpaceGenbod::ComputeWeight",864402,g4run
"all;libG4processes.so;[;std::vector<unsigned long, std::allocator<unsigned long> >::operator=",425705472,g4run
"all;libG4processes.so;[;0x0000000000f20608",1604433,g4run
"all;libG4processes.so;[;G4ParticleHPProduct::G4ParticleHPProduct@plt",10842789,g4run
"all;libG4processes.so;[;G4eBremsstrahlungRelModel::ComputeDXSectionPerAtom",50544282,g4run
"all;libG4processes.so;[;G4PEEffectFluoModel::CrossSectionPerVolume",215892316,g4run
"all;libG4processes.so;[;G4EMDissociationCrossSection::GetCrossSectionForProjectile",27764641,g4run
"all;libG4processes.so;[;G4ScreeningMottCrossSection::FormFactor2ExpHof",33231262,g4run
"all;libG4processes.so;[;G4LundStringFragmentation::FragmentString",862993,g4run
"all;libG4processes.so;[;G4VCrossSectionRatio::~G4VCrossSectionRatio@plt",4167926,g4run
"all;libG4processes.so;[;0x000000000037bba0",5097304,g4run
"all;libG4processes.so;[;0x00000000009f2af6",2571133,g4run
"all;libG4processes.so;[;G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getMultiplicity",57592918,g4run
"all;libG4processes.so;[;G4OpticalParameters::StreamInfo",1344475831,g4run
"all;libG4processes.so;[;std::basic_ios<char, std::char_traits<char> >::widen",848499,g4run
"all;libG4processes.so;[;0x00000000008c4d5e",862491,g4run
"all;libG4processes.so;[;std::vector<std::vector<G4eDPWAElasticDCS::OneSamplingTable, std::allocator<G4eDPWAElasticDCS::OneSamplingTable> >*, std::allocator<std::vector<G4eDPWAElasticDCS::OneSamplingTable, std::allocator<G4eDPWAElasticDCS::OneSamplingTable> >*> >::_M_fill_insert@plt",81999183,g4run
"all;libG4processes.so;[;G4CrossSectionDataStore::ComputeCrossSection",1636733,g4run
"all;libG4processes.so;[;0x0000000000b3f9af",4999738,g4run
"all;libG4processes.so;[;0x00000000008b8fcd",55541166,g4run
"all;libG4processes.so;[;G4GoudsmitSaundersonTable::~G4GoudsmitSaundersonTable@plt",102378913,g4run
"all;libG4processes.so;[;G4WeightCutOffConfigurator::~G4WeightCutOffConfigurator@plt",225206881,g4run
"all;libG4processes.so;[;G4CacheReference<CLHEP::Hep3Vector*>::Destroy",5933644,g4run
"all;libG4processes.so;[;G4QMDMeanField::SetNucleus@plt",9279008,g4run
"all;libG4processes.so;[;0x0000000000f182d9",828988,g4run
"all;libG4processes.so;[;0x00000000008b8fcf",73015230,g4run
"all;libG4processes.so;[;G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getCrossSectionSum",210748895,g4run
"all;libG4processes.so;[;G4HadPhaseSpaceGenbod::FillEnergySteps",862782,g4run
"all;libG4processes.so;[;G4N15GEMChannel::~G4N15GEMChannel",857186,g4run
"all;libG4processes.so;[;G4FissionProductYieldDist::FindParticleInterpolation@plt",6510635,g4run
"all;libG4processes.so;[;G4VCrossSectionDataSet::G4VCrossSectionDataSet",10787643,g4run
"all;libG4processes.so;[;G4CascadeFunctions<G4CascadeXiMinusNChannelData, G4KaonHypSampler>::getMultiplicity",17716814,g4run
"all;libG4processes.so;[;G4CollisionOutput::G4CollisionOutput",23971323,g4run
"all;libG4processes.so;[;G4CascadeDeexciteBase::getTargetData",139746971,g4run
"all;libG4processes.so;[;0x0000000000a0cc6a",5806236,g4run
"all;libG4processes.so;[;0x0000000000a16ca2",7419954,g4run
"all;libG4processes.so;[;G4CrossSectionDataSetRegistry::G4CrossSectionDataSetRegistry",188472210,g4run
"all;libG4processes.so;[;G4INCLXXInterfaceStore::~G4INCLXXInterfaceStore@plt",8387103,g4run
"all;libG4processes.so;[;G4FissionFragmentGenerator::G4SetIsotope",864166,g4run
"all;libG4processes.so;[;0x0000000000a0cc6c",2547926,g4run
"all;libG4processes.so;[;0x0000000000a0cc6d",857616,g4run
"all;libG4processes.so;[;0x000000000083944e",2503835,g4run
"all;libG4processes.so;[;G4ChipsPionMinusInelasticXS::G4ChipsPionMinusInelasticXS@plt",5996296,g4run
"all;libG4processes.so;[;0x0000000000a16ca5",10081551,g4run
"all;libG4processes.so;[;std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4MultiBodyMomentumDist>::G4ThreadLocalSingleton()::{lambda()#1}>",807791,g4run
"all;libG4processes.so;[;0x0000000000f18f73",833115,g4run
"all;libG4processes.so;[;G4LundStringFragmentation::SplitLast",1612328,g4run
